820;ФГБУ "ЦКБ с поликлиникой УДП РФ"  (по факту);121359, Россия, г. Москва, ул. Маршала Тимошенко, дом 11, корп. 2 ;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах МКАД;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.745438;37.392886;http://cchp.ru/;+7 (495) 530-01-11
323;Медицинский Центр УДП РФ ЦКБ с поликлиникой (инфекционное отделение);г. Москва, ул. Маршала Тимошенко, д. 15, м. Молодежная.;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 5бс 4бс 2 2.1 6бс 5 7 6 3 7бс;STATIONARY;55.749674;37.389993;http://cchp.ru/;+7 (495) 530-01-11
313;ФГБУ ФКЦ ВМТ ФМБА России;Москва, ул. Абельмановская, д. 4, м. Крестьянская Застава.;Экстренная и плановая стационарная помощь, размещение в одно-двухместной палате;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 9 1 6 3;STATIONARY;55.736843;37.670573;https://fnkc-fmba.ru/;+7 (499) 725-44-40
310;Филиал ФГБЛПУ "Лечебно-оздоровительный центр Министерства иностранных дел  Российской Федерации"-Больница;141142, Московская область, Щелковский район, поселок Юность, д. 2;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.920668;38.127178;http://www.medical-mid.ru/;+7 (499) 244-21-31
305;ФГБУ "Национальный медико-хирургический Центр имени Н.И. Пирогова" Министерства здравоохранения Российской Федерации;Москва, ул. Нижняя Первомайская, д. 70, м. Первомайская.;Экстренная и плановая стационарная помощь, размещение в одно-двухместной палате;2бс 4 3бс 5бс 4бс 3 2 2.1 5 9;STATIONARY;55.790934;37.82087;http://pirogov-center.ru/;+7 (499) 464-03-03
325;ФГБУ "Объединенная больница с поликлиникой" Управления делами Президента Российской Федерации- общее отделение;Москва, Мичуринский проспект, д. 6, м. Университет.;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;5бс 5;AMBULATORY HOMECARE;55.715317;37.529106;http://www.fgu-obp.ru/;+7 (499) 333-30-00
302;ООО«АСК-Сервис»  («Спектра-Standart»);Москва, ул. Беловежская, д. 79, м. Кунцево.;Стоматология;7;STOMATOLOGY;55.706731;37.396677;нет данных;нет данных
7989;ООО "Жемчужина";142121, Московская область, г. Подольск, ул. Ленинградская, д.22а;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;55.425011;37.492742;http://www.pearlpool.ru/;+7 (495) 755-63-64
2348;НУЗ "Узловая поликлиника на ст. Орехово-Зуево ОАО "РЖД";142600, Московская область, Г.Орехово-Зуево ул. Ленина, д.22;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;55.797655;38.976409;http://ozuprzd.ru/;+7 (496) 415-01-18
9022;ООО "ФИРМА ОРИС";117321, Россия, г. Москва, ул. Профсоюзная, дом 154, корп. 1;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.621867;37.503567;https://orisfirm.ru/;+7 (495) 228-77-88
4939;"Интермедсевис +" - ООО "ДИРЕКЦИЯ";Москва, Факультетский пер., д.4 м.Войковская(790м),Сокол(1,3км);Стоматология;2.1;STOMATOLOGY;55.811826;37.497369;http://www.intermedservice.ru/;нет данных
4946;Общество с ограниченной ответственностью  "Медицинский центр "Доктор Боголюбов";143909, Московская область, г. Балашиха, ул. Звездная, д. 7, корп. 1, г.Балашиха, ул. Кольцевая д.4/2 кв.. 327, г.Балашиха, ул. Твардовского д.38 кв.4;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 5бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.830407;37.951368;http://bogolubov.center/;+7 (495) 745-65-03
1890;ООО  "ЗелМедЦентр";124460, г. Москва, г. Зеленоград, Панфиловский  пр-т, д. 10;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;56.012179;37.202075;http://zelmedcentr.ru/;+7 (495) 944-77-70
343;ФГБУ "Государственный научно-исследовательский центр профилактической медицины" Министерства здравоохранения Российской Федерации;101990 г. Москва, Петроверигский пер., 10 м. Китай-Город (330 м);Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 9 1 7 6 3 7бс;AMBULATORY STOMATOLOGY HOMECARE;55.756452;37.638144;https://www.gnicpm.ru/;+7 (495) 790-71-72
5973;ООО "СМ-Клиника";109316, Россия, г. Москва, пр-кт. Волгоградский, дом 42, корп. 1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;55.708374;37.726071;https://www.smclinic.ru/;+7 (495) 266-38-68
353;ФГАОУ ВО Первый Московский государственный медицинский университет имени И. М. Сеченова Министерства здравоохранения Российской Федерации (Сеченовский Университет);г. Москва, ул. Б. Пироговская, д. 2 стр. 1 м. Фрунзенская (810 м)ул. Б. Пироговская, д.6, стр.1ул. Б. Пироговская, д.19 (дети);Организация услуг по направлению Страховщика - Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY;55.72857;37.562533;https://sechenov.ru/;+7 (495) 609-14-00
9064;ООО "ИНВИВО";142000, Московская область, г. Домодедово, мкр-он Северный, ул. 1-я Коммунистическая, д.31;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;2бс 4 3бс 7 5бс 3 6 2 6бс 5 7бс;AMBULATORY;55.452891;37.746238;http://инвиво-мед.рф/;+7 (499) 703-32-04
5992;"Поликлиника.ру на 1905 года" - ООО "Экстрагорстрой" (ООО "ДИРЕКЦИЯ");Москва, Столярный  переулок, дом 7, корпус 2 ;Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;1бс 2бс 4 3бс 5бс 4бс 2 2.1 6бс 5 9 1 7 6 3 7бс;AMBULATORY STOMATOLOGY HOMECARE;55.763245;37.566162;https://www.polyclinika.ru/;8 (800) 350-88-78
8519;ГБУЗ МО "Одинцовская станция скорой медицинской помощи";143050, Россия, обл Московская, р.п. Большие Вяземыул. Институт, стр. 9/1;Скорая и неотложная медицинская помощь в пределах административных границ города;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 1 7 6 3 7бс;EMERGENCY;55.626985;36.997367;нет данных;+7 (495) 599-99-99
860;Клиника МЕДСИ  в Бутово (МСК № 9-взрослые+дети);Москва, ул. Старокачаловская, д.3 к.3 м. Бульвар Дмитрия Донского (300 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ района;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 1 7 6 3 7бс;AMBULATORY HOMECARE;55.574874;37.580104;https://medsi.ru/clinics/butovo/;+7 (495) 023-27-67
8032;ГБУЗ МО "Истринская районная клиническая больница";143500, Россия, обл Московская, г. Истра, ул. 9 Гвардейской дивизии, дом 33;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;5бс;AMBULATORY;55.913384;36.867551;http://www.irbolnica.ru/;8 (800) 550-50-30
859;Клиника МЕДСИ  в Ступино (МСК № 8 дети+взрослые);Московская область, г. Ступино, ул. Андропова, д.64, ул. Андропова, д.48/22, ул. Службина, д. 2;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 1 7 6 3 7бс;AMBULATORY HOMECARE;54.880531;38.067179;https://medsi.ru/clinics/stupino/;+7 (495) 023-26-80
4940;"Поликлиника на Автозаводской" - ООО "ДИРЕКЦИЯ";Москва, 1-ый Кожуховский проезд , д.9 м.Автозаводская(240м);Амбулаторно-поликлиническая помощь со стоматологией, вызов врача на дом в пределах МКАД;1бс 2бс 4 3бс 5бс 4бс 2 2.1 6бс 5 9 1 7 6 3 7бс;AMBULATORY STOMATOLOGY HOMECARE;55.706274;37.660763;https://www.polyclinika.ru/;8 (800) 350-88-78
7504;ООО Медицинский центр "Петровские Ворота";127051, г. Москва, 1-й Колобовский пер. д.4;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.768886;37.614195;http://klinika.k31.ru/;+7 (499) 999-31-31
7541;Поликлиника на Коломенской (ООО "Мед-Лидер", бренд АВС-МЕДИЦИНА);Москва, Проспект Андропова, д.42, к.1;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY HOMECARE;55.671077;37.660736;http://abc-medicina.com/;+7 (495) 223-38-83
6033;ООО "КлиНика";142613, Московская область, г. Орехово-Зуево, ул. Набережная, д 10а;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 6 6бс 7бс;AMBULATORY;55.818483;39.000708;нет данных;нет данных
378;Филиал №1 федерального государственного бюджетного учреждения "Лечебно-реабилитационный клинический центр" Министерства обороны Российской Федерации;141408, Московская область, г. Химки, мкр. Планерная, вл. 14;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.919125;37.366161;http://lrkc.ru/gospital;+7 (495) 793-77-77
3467;АО "Европейский Медицинский Центр";Москва, Орловский переулок, д. 7;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;7 7бс;AMBULATORY HOMECARE;55.786019;37.625558;https://www.emcmos.ru/;+7 (495) 933-66-55
6032;ООО "Ормедикл";142613, Московская область, г. Орехово-Зуево, ул. Набережная, д. 10а;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;5бс 6 6бс 5;AMBULATORY;55.818483;39.000708;http://oz.orklinika.ru/;+7 (495) 182-01-80
7049;Клиника МЕДСИ в Благовещенском переулке (МСК №35 - взрослые);Москва, Благовещенский переулок, д.6, стр.1;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.766704;37.597396;http://medsi.ru/clinics/poliklinika;+7 (495) 023-42-55
8078;ООО Клиника "Креде Эксперто";Москва, Товарищеский переулок, д.10, стр.1Товарищеский переулок, д. 8, стр.1, м.Таганская,Марксистская(580м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.742179;37.661985;http://c-experto.ru/;+7 (495) 232-48-40
6556;ФГБУ "9 Лечебно-диагностический центр" Министерства обороны Российской Федерации;119160, Москва, Комсомольский  проспект, 13-а;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.729488;37.59012;http://9ldcmed.ru/;+7 (499) 144-46-59
1932;МУ "Некоммерческое партнерство "Клуб стоматологов "Доктор";142203, Московская область, г. Серпухов, ул.Весенняя,10;Стоматология;4 1 3 6 2 5;STOMATOLOGY;54.926751;37.420356;нет данных;нет данных
3990;АС Дентал - Центр - ООО "Медицинский центр Румянцево";Москва, поселение Московский, д. Румянцево, стр.2;Стоматология;4 1 7 3 6 2 2.1 5 9;STOMATOLOGY;55.633963;37.425468;http://s678.poliklinics.ru/;+7 (499) 550-01-01
2955;МУ "Поликлиника Федерации Независимых Профсоюзов России";119334, Россия, г. Москва, пр-кт. Ленинский, дом 37;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.709865;37.5865;http://www.medfnpr.ru/;+7 (495) 958-21-10
3453;ООО "Клиника ЛМС";Москва, Последний переулок, д. 28, м. Сухаревская (310 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.769697;37.630652;нет данных;нет данных
9602;ООО "МегаМедикл";140404, Московская область, г. Коломна, ул. Спирина, д. 14А;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 6бс 5 7бс;AMBULATORY;55.058007;38.753771;http://kolomna.orklinika.ru/;8 (800) 555-90-10
2415;ООО "Стоматология "На Смоленской";119002, г. Москва, Карманицкий переулок, д. 9;Стоматология;7;STOMATOLOGY;55.748326;37.583553;https://stomatology.su/;+7 (495) 151-80-78
6009;ООО "Ю.С. Дентал Клиник";129110, Россия, г. Москва, пр-кт. Олимпийский, дом 16, стр. 5;Стоматология;7;STOMATOLOGY;55.783944;37.624642;http://www.usdentalcare.com/;+7 (495) 933-86-86
3985;ООО "Центр современной стоматологии на Остоженке";119034, г. Москва, ул. Остоженка, д. 3/14;Стоматология;7;STOMATOLOGY;55.743857;37.60196;нет данных;+7 (495) 988-76-52
6062;ООО "Изида+";141006, Московская область, г. Мытищи, Олимпийский проспект, д. 15, корп. 4;Стоматология;4 3 6 2 5;STOMATOLOGY;55.921052;37.759874;http://med-isida.ru/;+7 (495) 320-22-03
6047;ООО "Поликлиника № 1 Вита Медикус";142700, Московская область, Ленинский р-он, г. Видное, ул. Ольховая, д. 11 ;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY HOMECARE;55.542915;37.723538;нет данных;нет данных
2481;Медико-санитарная часть - Филиал Федерального бюджетного учреждения "Государтсвенный институт лекарственных средств и надлежащих практик";119019, г. Москва, Б. Афанасьевский пер., д.11-13 м Кропоткинская (440 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY HOMECARE;55.746208;37.596821;http://centromedmsc.ru/;+7 (495) 697-56-05
7092;ООО "Дубки-Альтамед";143072, Россия, обл Московская, Одинцовский район, пос. ВНИИССОК, ул. Рябиновая, д.2, этаж 3;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 6 6бс 7бс;AMBULATORY HOMECARE;55.65691;37.200413;http://dubki-altamed.ru/;+7 (495) 210-50-73
947;ФГБУЗ МСЧ № 6 Федеральное государственное учреждение здравоохранения Центральная медико-санитарная часть № 119 Федерального медико-биологического аген;141070, Московская область, г. Королев, ул. Богомолова, д. 12;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 6 6бс 7бс;AMBULATORY;55.909822;37.809605;http://cmsch119.ru/;+7 (499) 972-04-00
2474;Клиника МЕДСИ на Ленинградке (МСК № 12- взрослые);Москва, Ленинградский проспект, д. 52. м.Аэропорт (610 м);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.79728;37.541027;https://medsi.ru/clinics/leningradka/;+7 (495) 023-74-13
948;ФГБУЗ Медико-санитарная часть № 170 Федерального медико-биологического агентства;141070, Московская область, г. Королев, ул. Ленина, д. 2;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;55.92085;37.806533;http://msd170.ru/;+7 (495) 513-85-39
949;ООО "Профидент-Кор";141073, Московская область, г. Королев-3,  пр. Космонавтов, д. 27, офис 3;Стоматология;4 3 6 2 5;STOMATOLOGY;55.815792;37.380031;https://profident-k.ru/;+7 (495) 111-82-94
950;ООО "МЕДИЦИНСКИЙ ЦЕНТР ИНТЕРДЕНТОС" (Подразделение "КЛИНИКА-37);141073, Московская область, г. Королев, пр-т  Космонавтов д.37;Стоматология;4 3 6 2 5;STOMATOLOGY;55.909125;37.86937;нет данных;нет данных
7093;ООО "Одинмед";143006, Россия, обл Московская, г. Одинцово, ул. Комсомольская, дом 16, корп. 3;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 6 6бс 7бс;AMBULATORY;55.666457;37.287891;http://odinmed.net/;+7 (495) 287-41-78
7094;ООО "Одинмед+";143002, Россия, обл Московская, г. Одинцово, ул. Неделина, дом 9;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;7 6 6бс 7бс;AMBULATORY HOMECARE;55.67492;37.270436;http://odinmed.net/;+7 (495) 287-41-78
3520;ГБУЗ "Наро-Фоминская стоматологическая поликлиника";143300, Московская область, г. Наро-Фоминск, ул. Калинина, 1;Стоматология;4 1 3 6 2 5;STOMATOLOGY;55.386042;36.726614;http://narastomat.ru/;+7 (49634) 3-08-90
951;ООО "МЕДИЦИНСКИЙ ЦЕНТР ИНТЕРДЕНТОС" (филиал "КЛИНИКА-11");141075, Московская область, г. Королев, пр. Космонавтов, 11;Стоматология;4 3 6 2 5;STOMATOLOGY;55.918676;37.868921;нет данных;нет данных
3517;МУЗ "Наро-Фоминская районная больница №1";143300, Московская область, г. Наро-Фоминск, ул. Новикова, 32, 34, ул. Калинина, 1, 8;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.389857;36.71499;http://www.narfombol.ru/;+7 (49634) 3-55-12
3999;ООО "Доктор рядом";г.Москва, ул. Кулакова, д.20, стр.1Л м. Строгино(взр+дети);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY HOMECARE;55.805214;37.393137;https://www.drclinics.ru/;+7 (495) 266-46-42
6056;ООО "Президент СК № 2";142703, Московская область, г. Видное, ул. Строительная, д. 27;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY HOMECARE;55.552851;37.703344;https://www.prezi-dent.ru/kolomenskaya/stomatologiya;+7 (499) 938-63-97
6090;ЗАО "К31 Сити";123317, Москва, ул. Тестовская, д. 10;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY HOMECARE;55.751796;37.532637;http://klinika.k31.ru/;8 (800) 777-31-31
4045;ООО "Фотон";141800, Московская область, г. Дмитров, ул. Минина, дом 12;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;56.341583;37.526528;нет данных;нет данных
4038;ООО "ССМЦ №2" - Университет;г. Москва, Университетский пр-т., д.4. м Университет (1,3 км);Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.697067;37.55381;http://www.semeynaya.ru/;+7 (495) 662-58-85
11210;ООО "НОВЫЕ МЕДТЕХНОЛОГИИ";140145, МО, Раменский р-н, Гжельский с/о, с.Речицы, ул.Совхозная, стр.2;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;1бс 2бс 4 3бс 5бс 4бс 2 6бс 5 1 7 6 3 7бс;AMBULATORY;55.593924;38.47541;http://rammedic.ru/;8 (800) 707-04-61
4043;ООО "Статус";141800, Московская область, г. Дмитров, ул. Минина, дом 12;Стоматология;4 3 6 2 5;STOMATOLOGY;56.341583;37.526528;http://rostatus.ru/;+7 (495) 280-04-87
4044;ООО "Поликлиника Статус-Деденево";141800, Московская область, г. Дмитров, ул. Минина, дом 12;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;56.341583;37.526528;http://yagb.ru/;8 (800) 550-50-30
4047;МУЗ "Ступинская стоматологическая поликлиника";142800, Московская область, г. Ступино, ул. Андропова, 60;Стоматология;4 1 3 6 2 5;STOMATOLOGY;54.887766;38.066973;http://muzssp.ru/;+7 (49664) 2-35-22
4049;ООО "Практика";141800, Московская область, г. Дмитров, мкр. Аверьянова, д. 23;Стоматология;4 3 6 2 5;STOMATOLOGY;56.351869;37.530562;https://www.praktik.ru/;8 (800) 350-91-85
8656;ООО "ЛиМ";123022, Россия, г. Москва, ул. 1905 года, дом 7, стр. 1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 5бс 6 5;AMBULATORY;55.7621;37.55867;http://spbmetallobaza.ru/;+7 (921) 781-44-47
5585;ООО "Стомед";140000, Россия, обл Московская, г. Люберцы, ул. Красная, дом 1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;7 6 6бс 7бс;AMBULATORY;55.681651;37.88845;https://100med.ru/;+7 (495) 221-05-00
11218;ООО "ЕВРОПЕЙСКАЯ СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА" (Прогресс Дент);127006, Россия, Москва г, ул. Долгоруковская, д. 40;Стоматология;4 1 7 3 6 2 5;STOMATOLOGY;55.778137;37.6024;http://progressdent.com/;+7 (495) 175-25-15
467;ФГБУ Федеральный научно-клинический центр специализированных видов медицинской помощи и медицинских технологий Федерального медико-биологического агентства;115682, г. Москва, Ореховый б-р, д. 28 м. Красногвардейская, Зябликово (1,3км);Экстренная и плановая стационарная помощь, размещение в одно-двухместной палате;1бс 1 2.1 9;STATIONARY;55.6166;37.763989;https://fnkc-fmba.ru/;+7 (499) 725-44-40
8657;АО "КОНЦЕРН "МОСКВИА ГРУПП";121359, Россия, г. Москва, ул. Партизанская, дом 41;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;5бс 5;AMBULATORY;55.739382;37.404932;https://www.dikul.org/;+7 (929) 998-10-50
8652;ООО "Медико-Хирургический Центр на Пресне";123022, Россия, г. Москва, ул. 1905 года, дом 7, стр. 1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;5бс 5;AMBULATORY;55.7621;37.55867;https://moskvia.com/;+7 (495) 255-38-38
4035;ООО "ССМЦ №1" - Полежаевская мед;г.Москва, Хорошевское шоссе, д. 80 м Полежаевская ( 330 м) ;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах МКАД;4 3бс 7 5бс 4бс 3 6 6бс 5 7бс;AMBULATORY HOMECARE;55.778512;37.522881;http://www.semeynaya.ru/;+7 (495) 662-58-85
7622;ФГАОУ ВО Первый МГМУ им. И. М. Сеченова Минздрава России (Сеченовский Университет)- Университетская клиническая больница №4;119048, г. Москва, ул. Доватора, д.15, стр.1,2;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 1 3бс 5бс 4бс 3 2 5;AMBULATORY;55.722355;37.56644;http://www.sechenovclinic.ru/hospitals/list.php?sid=118;+7 (499) 246-67-41
4041;ООО "Аэлита-Дмитров";141800, Московская область г. Дмитров, ул. Советская, д. 19;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;56.339906;37.516566;http://aelita-d.ru/;+7 (496) 227-49-55
4055;ГБУЗ МО "Электростальская центральная городская больница";144000, Московская область., Электросталь г., ул. Пушкина, 3;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;55.792857;38.4368;http://muzecgb.ru/;+7 (49657) 4-71-17
10199;ГБУЗ МО "Воскресенская первая районная больница";140221, Россия, обл Московская, Воскресенский р-он, пгт. им. Цюрупы, ул. Гражданская, д. 1;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;55.493426;38.640098;http://vprb.ru/;+7 (49644) 9-73-30
4053;ФГУЗ Медико-санитарная часть №9 Федерального медико-биологического агентства;141980, Московская область, г. Дубна, ул. Ленинградская, д. 9;Экстренная и плановая стационарная помощь, размещение в одноместной палате повышенной комфортности;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;STATIONARY;56.750404;37.199505;http://msch9-reg.jinr.ru/;+7 (49621) 6-71-80
4060;МУЗ "Ступинская центральная районная клиническая больница";142800, Московская область, г. Ступино, ул. Чайковского, владение 7, строение 1  ;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;1бс 2бс 4 1 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY HOMECARE;54.879661;38.07486;http://www.scrkb.ru/;+7 (49664) 2-03-51
484;ФГБУ "3 ЦВКГ им. А. А. Вишневского Минобороны России";Красногорский р-н, п/о Архангельское, поселок Новый     ;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;4 3бс 4бс 3;AMBULATORY;55.799866;37.269682;http://www.3hospital.ru/;+7 (499) 645-52-34
10211;ГБУЗ ГОРОДА МОСКВЫ "ГОРОДСКАЯ ПОЛИКЛИНИКА №212 ДЕПАРТАМЕНТА ЗДРАВООХРАНЕНИЯ ГОРОДА МОСКВЫ";119620, Россия, г. Москва, пр-кт Солнцевский, дом 11А;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;4 7 5бс 4бс 6 6бс 5 7бс;AMBULATORY;55.648499;37.404169;http://gp212-mos.ru/;+7 (499) 638-34-95
7649;ООО "Здоровое поколение";142100, Московская область, г. Подольск, ул.Февральская, д.54/150;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY;55.433471;37.546183;http://www.z-p.ru/;+7 (495) 225-52-48
7656;ООО "Жемчужина подолья";142119, Московская область, г. Подольск, ул. Беляевская, д.86Б;Амбулаторно-поликлиническая помощь без стоматологии, вызов врача на дом в пределах административных границ города;2бс 4 3бс 5бс 4бс 3 6 2 6бс 5;AMBULATORY HOMECARE;55.434809;37.508472;http://podolskclinic.ru/;+7 (499) 705-86-56
9690;ООО "Бизнес центр АРБАТ"  - Клиника реабилитации в Хамовниках;119048, Россия, г. Москва, ул. Ефремова, дом 12, стр. 2;Амбулаторно-поликлиническая помощь без стоматологии, без помощи на дому;2бс 4 3бс 7 5бс 4бс 3 6 2 6бс 5 7бс;AMBULATORY;55.724723;37.57342;http://www.mos-clinics.ru/;+7 (495) 775-60-33
11240;"Поликлиника.ру" Сухаревская;г. Москва, переулок Большой Сухаревский, д.19, стр.2;Амбулаторно-поликлиническая помощь без стоматологии, без вызова врача на дом;1бс 2бс 4 3бс 5бс 4бс 2 2.1 6бс 5 9 1 7 6 3 7бс;AMBULATORY;55.771034;37.629843;https://www.polyclinika.ru/;8 (800) 350-88-78
7145;ООО "Семейная Клиника Здоровье";141281, Россия, обл Московская, г. Ивантеевка, ул. Трудовая, дом 7;Амбулаторно-поликлиническая помощь без стоматологии, помощь на дому в пределах административных границ города;4 3бс 4бс 3;AMBULATORY HOMECARE;55.970126;37.931246;http://www.happyfamily.ru/;+7 (495) 414-29-60
